-1.0 0.00160748
-0.9937421777221527 0.00162249
-0.9874843554443054 0.00163773
-0.981226533166458 0.00165321
-0.9749687108886108 0.00166892
-0.9687108886107635 0.00168488
-0.9624530663329162 0.00170109
-0.9561952440550688 0.00171756
-0.9499374217772215 0.00173429
-0.9436795994993742 0.00175129
-0.9374217772215269 0.00176856
-0.9311639549436797 0.00178612
-0.9249061326658323 0.00180396
-0.918648310387985 0.0018221
-0.9123904881101377 0.00184053
-0.9061326658322904 0.00185928
-0.899874843554443 0.00187834
-0.8936170212765957 0.00189773
-0.8873591989987484 0.00191744
-0.8811013767209012 0.0019375
-0.8748435544430538 0.0019579
-0.8685857321652065 0.00197866
-0.8623279098873592 0.00199978
-0.8560700876095119 0.00202127
-0.8498122653316647 0.00204313
-0.8435544430538173 0.0020654
-0.83729662077597 0.0020881
-0.8310387984981227 0.00211119
-0.8247809762202754 0.0021347
-0.818523153942428 0.00215865
-0.8122653316645807 0.00219336
-0.8060075093867334 0.00221862
-0.799749687108886 0.00224437
-0.7934918648310388 0.00227063
-0.7872340425531915 0.00229741
-0.7809762202753442 0.00232471
-0.7747183979974969 0.00235257
-0.7684605757196495 0.00238099
-0.7622027534418022 0.00240999
-0.755944931163955 0.00243959
-0.7496871088861077 0.0024698
-0.7434292866082604 0.00250065
-0.737171464330413 0.00253215
-0.7309136420525657 0.00256432
-0.7246558197747184 0.00259719
-0.718397997496871 0.00263077
-0.7121401752190237 0.00266509
-0.7058823529411764 0.00270018
-0.6996245306633292 0.00273603
-0.6933667083854819 0.00277272
-0.6871088861076345 0.00281024
-0.6808510638297872 0.00284863
-0.67459324155194 0.00288791
-0.6683354192740927 0.00292812
-0.6620775969962454 0.00296929
-0.655819774718398 0.00301144
-0.6495619524405507 0.00305463
-0.6433041301627034 0.00309887
-0.6370463078848561 0.00314422
-0.6307884856070087 0.0031907
-0.6245306633291614 0.00323836
-0.6182728410513141 0.00328725
-0.6120150187734668 0.0033374
-0.6057571964956195 0.0033891
-0.5994993742177722 0.00344198
-0.5932415519399249 0.00349628
-0.5869837296620777 0.00355206
-0.5807259073842304 0.00360938
-0.574468085106383 0.00366829
-0.5682102628285357 0.00372885
-0.5619524405506884 0.00379115
-0.5556946182728411 0.00385524
-0.5494367959949937 0.00392121
-0.5431789737171464 0.00398912
-0.5369211514392991 0.00405907
-0.5306633291614518 0.00413115
-0.5244055068836044 0.00420544
-0.5181476846057572 0.00428205
-0.5118898623279099 0.00436107
-0.5056320400500626 0.00444262
-0.49937421777221525 0.00452682
-0.4931163954943679 0.00461378
-0.4868585732165207 0.00470364
-0.4806007509386734 0.00479655
-0.47434292866082606 0.00489263
-0.46808510638297873 0.00499206
-0.4618272841051314 0.005095
-0.4555694618272841 0.00520163
-0.44931163954943676 0.00531214
-0.44305381727158955 0.00542672
-0.4367959949937422 0.0055456
-0.4305381727158949 0.00566901
-0.42428035043804757 0.00579718
